得意先コード,部課所コード,締め日,請求書番号,発送年月日,原票番号,特殊コード,元着区分,個数,才数,重量,運賃,中継料,保険料,諸料金,諸料金区分,住所漢字区分,荷受人住所,名称漢字区分,荷受人名称,荷受人コード,お客様出荷番号,ＪＩＳコード,輸送距離,備考,サーチャージ料
0964323132,      ,230228,7976859,230222,66482064305,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963430178,                ,43101026,0001,0963430178,0000010
0964323132,      ,230228,7976859,230222,66482064316,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963668947,                ,43101008,0001,0963668947,0000010
0964323132,      ,230228,7976859,230222,66482064320,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963642929,                ,43101089,0001,0963642929,0000010
0964323132,      ,230228,7976859,230222,66482064331,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963623315,                ,43101040,0001,0963623315,0000010
0964323132,      ,230228,7976859,230222,66482064342,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市西区二,2,熊本支店　　,0963257422,                ,43103039,0001,0963257422,0000010
0964323132,      ,230228,7976859,230222,66482064353,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区春,2,熊本支店　　,0963521922,                ,43103008,0001,0963521922,0000010
0964323132,      ,230228,7976859,230222,66482064364,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区島,2,熊本支店　　,0963252739,                ,43103021,0001,0963252739,0000010
0964323132,      ,230228,7976859,230222,66482064375,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区花,2,熊本支店　　,0963550258,                ,43103041,0001,0963550258,0000010
0964323132,      ,230228,7976859,230222,66482064386,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区池,2,熊本支店　　,0963540218,                ,43103002,0001,0963540218,0000010
0964323132,      ,230228,7976859,230222,66482064390,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963711465,                ,43101003,0001,0963711465,0000010
0964323132,      ,230228,7976859,230222,66482064401,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区蓮,2,熊本支店　　,0963545575,                ,43103049,0001,0963545575,0000010
0964323132,      ,230228,7976859,230222,66482064412,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市東区下,2,熊本支店　　,0963780710,                ,43102035,0001,0963780710,0000010
0964323132,      ,230228,7976859,230222,66482064423,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963827033,                ,43101027,0001,0963827033,0000010
0964323132,      ,230228,7976859,230222,66482064434,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区健,2,熊本支店　　,0963692004,                ,43102026,0001,0963692004,0000010
0964323132,      ,230228,7976859,230222,66482064445,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区清,2,熊本支店　　,0963434628,                ,43105065,0001,0963434628,0000010
0964323132,      ,230228,7976859,230222,66482064456,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区近,2,熊本支店　　,0963250072,                ,43104052,0001,0963250072,0000010
0964323132,      ,230228,7976859,230222,66482064460,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区川,2,熊本支店　　,0963579100,                ,43104015,0001,0963579100,0000010
0964323132,      ,230228,7976859,230222,66482064471,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区刈,2,熊本支店　　,0963579417,                ,43104013,0001,0963579417,0000010
0964323132,      ,230228,7976859,230222,66482064482,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区御,2,熊本支店　　,0963791921,                ,43104098,0001,0963791921,0000010
0964323132,      ,230228,7976859,230222,66482064493,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区出,2,熊本支店　　,0963782818,                ,43104004,0001,0963782818,0000010
0964323132,      ,230228,7976859,230222,66482064504,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市西区高,2,熊本支店　　,0963298101,                ,43103029,0001,0963298101,0000010
0964323132,      ,230228,7976859,230222,66482064515,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区池,2,熊本支店　　,0963220400,                ,43103003,0001,0963220400,0000010
0964323132,      ,230228,7976859,230222,66482064526,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区城,2,熊本支店　　,0963294866,                ,43103022,0001,0963294866,0000010
0964323132,      ,230228,7976859,230222,66482064530,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963665201,                ,43101069,0001,0963665201,0000010
0964323132,      ,230228,7976859,230222,66482064541,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区秋,2,熊本支店　　,0963674868,                ,43102001,0001,0963674868,0000010
0964323132,      ,230228,7976859,230222,66482064552,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区水,2,熊本支店　　,0963692007,                ,43102041,0001,0963692007,0000010
0964323132,      ,230228,7976859,230222,66482064563,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区小,2,熊本支店　　,0963290912,                ,43103005,0001,0963290912,0000010
0964323132,      ,230228,7976859,230222,66482064574,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区龍,2,熊本東（営）,0963381377,                ,43105074,0001,0963381377,0000010
0964323132,      ,230228,7976859,230222,66482064585,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963825102,                ,43101011,0001,0963825102,0000010
0964323132,      ,230228,7976859,230222,66482064596,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市西区中,2,熊本支店　　,0963297120,                ,43103037,0001,0963297120,0000010
0964323132,      ,230228,7976859,230222,66482064600,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963666216,                ,43101060,0001,0963666216,0000010
0964323132,      ,230228,7976859,230222,66482064611,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区若,2,熊本支店　　,0963682750,                ,43102070,0001,0963682750,0000010
0964323132,      ,230228,7976859,230222,66482064622,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区清,2,熊本支店　　,0963448521,                ,43105063,0001,0963448521,0000010
0964323132,      ,230228,7976859,230222,66482064633,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区尾,2,熊本支店　　,0963810165,                ,43102016,0001,0963810165,0000010
0964323132,      ,230228,7976859,230222,66482064644,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区新,2,熊本東（営）,0963823461,                ,43102039,0001,0963823461,0000010
0964323132,      ,230228,7976859,230222,66482064655,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区高,2,熊本支店　　,0963253257,                ,43105073,0001,0963253257,0000010
0964323132,      ,230228,7976859,230222,66482064666,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市北区楠,2,熊本東（営）,0963387780,                ,43105056,0001,0963387780,0000010
0964323132,      ,230228,7976859,230222,66482064670,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市東区戸,2,熊本東（営）,0963802156,                ,43102043,0001,0963802156,0000010
0964323132,      ,230228,7976859,230222,66482064681,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区御,2,熊本東（営）,0963802123,                ,43102030,0001,0963802123,0000010
0964323132,      ,230228,7976859,230222,66482064692,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区上,2,熊本東（営）,0963802004,                ,43102022,0001,0963802004,0000010
0964323132,      ,230228,7976859,230222,66482064703,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区花,2,熊本支店　　,0963686095,                ,43102056,0001,0963686095,0000010
0964323132,      ,230228,7976859,230222,66482064714,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区東,2,熊本支店　　,0963670357,                ,43102060,0001,0963670357,0000010
0964323132,      ,230228,7976859,230222,66482064725,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区麻,2,熊本支店　　,0963380349,                ,43105001,0001,0963380349,0000010
0964323132,      ,230228,7976859,230222,66482064736,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区武,2,熊本東（営）,0963393393,                ,43105092,0001,0963393393,0000010
0964323132,      ,230228,7976859,230222,66482064740,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963817755,                ,43101011,0001,0963817755,0000010
0964323132,      ,230228,7976859,230222,66482064751,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区月,2,熊本支店　　,0963825747,                ,43102042,0001,0963825747,0000010
0964323132,      ,230228,7976859,230222,66482064762,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0963635671,                ,43101003,0001,0963635671,0000010
0964323132,      ,230228,7976859,230222,66482064773,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区東,2,熊本支店　　,0963678117,                ,43102060,0001,0963678117,0000010
0964323132,      ,230228,7976859,230222,66482064784,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区南,2,熊本支店　　,0963582380,                ,43104092,0001,0963582380,0000010
0964323132,      ,230228,7976859,230222,66482064795,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区田,2,熊本支店　　,0963786405,                ,43104048,0001,0963786405,0000010
0964323132,      ,230228,7976859,230222,66482064806,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区龍,2,熊本東（営）,0963389390,                ,43105076,0001,0963389390,0000010
0964323132,      ,230228,7976859,230222,66482064810,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市東区長,2,熊本東（営）,0963890850,                ,43102050,0001,0963890850,0000010
0964323132,      ,230228,7976859,230222,66482064821,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区山,2,熊本支店　　,0963670800,                ,43102066,0001,0963670800,0000010
0964323132,      ,230228,7976859,230222,66482064832,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区楡,2,熊本東（営）,0963395103,                ,43105085,0001,0963395103,0000010
0964323132,      ,230228,7976859,230222,66482064843,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区西,2,熊本支店　　,0962450018,                ,43105084,0001,0962450018,0000010
0964323132,      ,230228,7976859,230222,66482064854,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区下,2,熊本支店　　,0962450004,                ,43105071,0001,0962450004,0000010
0964323132,      ,230228,7976859,230222,66482064865,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区鶴,2,熊本支店　　,0963445630,                ,43105080,0001,0963445630,0000010
0964323132,      ,230228,7976859,230222,66482064876,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市西区河,2,熊本支店　　,0962772006,                ,43103018,0001,0962772006,0000010
0964323132,      ,230228,7976859,230222,66482064880,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市西区河,2,熊本支店　　,0962760031,                ,43103019,0001,0962760031,0000010
0964323132,      ,230228,7976859,230222,66482064891,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市　南区,2,熊本支店　　,0962270003,                ,43104046,0001,0962270003,0000010
0964323132,      ,230228,7976859,230222,66482064902,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市　南区,2,熊本支店　　,0963579240,                ,43104018,0001,0963579240,0000010
0964323132,      ,230228,7976859,230222,66482064913,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市南区並,2,熊本支店　　,0962270028,                ,43104078,0001,0962270028,0000010
0964323132,      ,230228,7976859,230222,66482064924,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,熊本市南区美,2,熊本支店　　,0962231415,                ,43104091,0001,0962231415,0000010
0964323132,      ,230228,7976859,230222,66482064935,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市南区銭,2,熊本支店　　,0962230028,                ,43104047,0001,0962230028,0000010
0964323132,      ,230228,7976859,230222,66482064946,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市南区奥,2,熊本支店　　,0962230045,                ,43104011,0001,0962230045,0000010
0964323132,      ,230228,7976859,230222,66482064950,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市南区川,2,熊本支店　　,0962230025,                ,43104014,0001,0962230025,0000010
0964323132,      ,230228,7976859,230222,66482064961,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市東区長,2,熊本東（営）,0963689925,                ,43102051,0001,0963689925,0000010
0964323132,      ,230228,7976859,230222,66482064972,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区近,2,熊本支店　　,0963233264,                ,43104052,0001,0963233264,0000010
0964323132,      ,230228,7976859,230222,66482064983,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市東区桜,2,熊本支店　　,0963603341,                ,43102032,0001,0963603341,0000010
0964323132,      ,230228,7976859,230222,66482064994,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区富,2,熊本支店　　,0963574511,                ,43104061,0001,0963574511,0000010
0964323132,      ,230228,7976859,230222,66534221003,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282120,                ,43104036,0001,0964282120,0000010
0964323132,      ,230228,7976859,230222,66534221014,     ,1,    1,    0,     7,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282045,                ,43104026,0001,0964282045,0000010
0964323132,      ,230228,7976859,230222,66534221025,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区城,2,熊本支店　　,0964282044,                ,43104035,0001,0964282044,0000010
0964323132,      ,230228,7976859,230222,66534221036,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720009,                ,43105040,0001,0962720009,0000010
0964323132,      ,230228,7976859,230222,66534221040,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720839,                ,43105014,0001,0962720839,0000010
0964323132,      ,230228,7976859,230222,66534221051,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720141,                ,43105031,0001,0962720141,0000010
0964323132,      ,230228,7976859,230222,66534221062,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市　北区,2,熊本東（営）,0962723951,                ,43105015,0001,0962723951,0000010
0964323132,      ,230228,7976859,230222,66534221073,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720054,                ,43105029,0001,0962720054,0000010
0964323132,      ,230228,7976859,230222,66534221084,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720857,                ,43105006,0001,0962720857,0000010
0964323132,      ,230228,7976859,230222,66534221095,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962720838,                ,43105033,0001,0962720838,0000010
0964323132,      ,230228,7976859,230222,66534221106,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,熊本市北区植,2,熊本東（営）,0962746250,                ,43105025,0001,0962746250,0000010
0964323132,      ,230228,7976859,230222,66534221110,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区馬,2,熊本支店　　,0963780550,                ,43104090,0001,0963780550,0000010
0964323132,      ,230228,7976859,230222,66534221121,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市南区荒,2,熊本支店　　,0963588700,                ,43104002,0001,0963588700,0000010
0964323132,      ,230228,7976859,230222,66534221132,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,熊本市北区龍,2,熊本東（営）,0963396601,                ,43105075,0001,0963396601,0000010
0964323132,      ,230228,7976859,230222,66534221143,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962862031,                ,43443013,0001,0962862031,0000010
0964323132,      ,230228,7976859,230222,66534221154,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962888130,                ,43443014,0001,0962888130,0000010
0964323132,      ,230228,7976859,230222,66534221165,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962866116,                ,43443019,0001,0962866116,0000010
0964323132,      ,230228,7976859,230222,66534221176,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962890700,                ,43443017,0001,0962890700,0000010
0964323132,      ,230228,7976859,230222,66534221180,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡益城,2,熊本東（営）,0962862091,                ,43443004,0001,0962862091,0000010
0964323132,      ,230228,7976859,230222,66534221191,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡嘉島,2,熊本支店　　,0962370002,                ,43442005,0001,0962370002,0000010
0964323132,      ,230228,7976859,230222,66534221202,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡嘉島,2,熊本支店　　,0962370013,                ,43442003,0001,0962370013,0000010
0964323132,      ,230228,7976859,230222,66534221213,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962842021,                ,43441001,0001,0962842021,0000010
0964323132,      ,230228,7976859,230222,66534221224,     ,1,    1,    0,     4,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820044,                ,43441007,0001,0962820044,0000010
0964323132,      ,230228,7976859,230222,66534221235,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820719,                ,43441005,0001,0962820719,0000010
0964323132,      ,230228,7976859,230222,66534221246,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820718,                ,43441002,0001,0962820718,0000010
0964323132,      ,230228,7976859,230222,66534221250,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820703,                ,43441006,0001,0962820703,0000010
0964323132,      ,230228,7976859,230222,66534221261,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡御船,2,熊本支店　　,0962820076,                ,43441003,0001,0962820076,0000010
0964323132,      ,230228,7976859,230222,66534221272,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡甲佐,2,熊本支店　　,0962340043,                ,43444016,0001,0962340043,0000010
0964323132,      ,230228,7976859,230222,66534221283,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡甲佐,2,熊本支店　　,0962340078,                ,43444015,0001,0962340078,0000010
0964323132,      ,230228,7976859,230222,66534221294,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡甲佐,2,熊本支店　　,0962340788,                ,43444012,0001,0962340788,0000010
0964323132,      ,230228,7976859,230222,66534221305,     ,1,    1,    0,     1,     360,       0,     0,       0, ,2,上益城郡甲佐,2,熊本支店　　,0962340106,                ,43444008,0001,0962340106,0000010
0964323132,      ,230228,7976859,230222,66534221316,     ,1,    1,    0,     1,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967720069,                ,43447031,0001,0967720069,0000010
0964323132,      ,230228,7976859,230222,66534221320,     ,1,    1,    0,     1,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967850200,                ,43447018,0001,0967850200,0000010
0964323132,      ,230228,7976859,230222,66534221331,     ,1,    1,    0,     1,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967732707,                ,43447087,0001,0967732707,0000010
0964323132,      ,230228,7976859,230222,66534221342,     ,1,    1,    0,     1,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967720085,                ,43447010,0001,0967720085,0000010
0964323132,      ,230228,7976859,230222,66534221353,     ,1,    1,    0,     1,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967822012,                ,43447024,0001,0967822012,0000010
0964323132,      ,230228,7976859,230222,66534221364,     ,1,    1,    0,     1,     360,     520,     0,       0, ,2,上益城郡山都,2,熊本東（営）,0967750022,                ,43447027,0001,0967750022,0000010
0964323132,      ,230228,7976859,230224,47596466024,     ,1,    2,    0,  1173,   14500,       0,     0,       0, ,2,糟屋郡須惠町,2,大野城営業所,0929350164,                ,40344999,0104,          ,0000550
0964323132,      ,230228,7976859,230225,47945894021,     ,1,    5,    0,    35,    1600,       0,     0,       0, ,2,熊本市中央区,2,熊本支店　　,0962883146,                ,43101059,0001,          ,0000020
0964323132,      ,230228,7976859,230225,48301517073,     ,1,    1,    0,     2,     360,       0,     0,       0, ,2,菊池郡菊陽町,2,熊本東（営）,0963405839,                ,43404999,0001,          ,0000010
0964323132,      ,230228,7976859,230225,66534221386,     ,1,    1,    0,   368,    5400,       0,     0,       0, ,2,福岡県福岡市,2,福岡南営業所,0925874341,                ,40134045,0113,0925874341,0000190
0964323132,      ,230228,7976859,230227,47596466013,     ,1,    1,    0,   141,    2700,       0,     0,       0, ,2,福岡市博多区,2,福岡支店　　,0924721828,                ,40132999,0113,          ,0000080
0964323132,      ,230228,7976859,230228,66534221390,     ,1,    1,    0,     5,     370,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,230228,7976859,230228,66534221401,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952732519,                ,41208013,0116,0952732519,0000010
0964323132,      ,230228,7976859,230228,66534221412,     ,1,    1,    0,     3,     370,       0,     0,       0, ,2,長崎県西彼杵,2,長崎支店　　,0958822705,                ,42308004,0195,0958822705,0000010
0964323132,      ,230228,7976859,230228,66534221423,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県唐津市,2,唐津営業所　,0955515020,                ,41202150,0157,0955515020,0000010
0964323132,      ,230228,7976859,230228,66534221434,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県鹿島市,2,佐賀支店　　,0954629250,                ,41207007,0116,0954629250,0000010
0964323132,      ,230228,7976859,230228,66534221445,     ,1,    1,    0,     6,     370,       0,     0,       0, ,2,福岡市東区香,2,福岡箱崎営業,0926612654,                ,40131999,0113,0926612654,0000010
0964323132,      ,230228,7976859,230228,66534221456,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県小城市,2,佐賀支店　　,0952660494,                ,41208004,0116,0952660494,0000010
0964323132,      ,230228,7976859,230228,66534221460,     ,1,    1,    2,     0,     370,       0,     0,       0, ,2,福岡県遠賀郡,2,北九州南　　,0932825886,                ,40383031,0141,0932825886,0000010
0964323132,      ,230228,7976859,230228,66534221471,     ,1,    1,    0,     2,     370,       0,     0,       0, ,2,佐賀県武雄市,2,佐賀支店　　,0954232067,                ,41206008,0116,0954232067,0000010
